Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Methane Surface
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Methane Sub-Surface
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Rocks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Ice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fossil Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nuclear Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Snow Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ice Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black/White Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metal Mesh Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Nitrogen Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Volcanic Rock Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coal Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mercury Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceres Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Apatite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Apatite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titanium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bauxite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silicon Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tantalum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ruby Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hard Wall (Tier 1)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hard Wall (Tier 2)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hard Wall (Tier 3)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hard Wall (Tier 4)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hard Wall (Tier 5)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Beehive
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.sink.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Salt Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Compressed Salt Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vehicle Crafting Table
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemEncodedPattern, Encoded Pattern
appliedenergistics2:item.ToolColorApplicator, Color Applicator
appliedenergistics2:item.ItemPaintBall:0, Paint Ball - White
appliedenergistics2:item.ItemPaintBall:1, Paint Ball - Orange
appliedenergistics2:item.ItemPaintBall:2, Paint Ball - Magenta
appliedenergistics2:item.ItemPaintBall:3, Paint Ball - Light Blue
appliedenergistics2:item.ItemPaintBall:4, Paint Ball - Yellow
appliedenergistics2:item.ItemPaintBall:5, Paint Ball - Lime
appliedenergistics2:item.ItemPaintBall:6, Paint Ball - Pink
appliedenergistics2:item.ItemPaintBall:7, Paint Ball - Gray
appliedenergistics2:item.ItemPaintBall:8, Paint Ball - Light Gray
appliedenergistics2:item.ItemPaintBall:9, Paint Ball - Cyan
appliedenergistics2:item.ItemPaintBall:10, Paint Ball - Purple
appliedenergistics2:item.ItemPaintBall:11, Paint Ball - Blue
appliedenergistics2:item.ItemPaintBall:12, Paint Ball - Brown
appliedenergistics2:item.ItemPaintBall:13, Paint Ball - Green
appliedenergistics2:item.ItemPaintBall:14, Paint Ball - Red
appliedenergistics2:item.ItemPaintBall:15, Paint Ball - Black
appliedenergistics2:item.ItemPaintBall:20, Paint Ball - Lumen White
appliedenergistics2:item.ItemPaintBall:21, Paint Ball - Lumen Orange
appliedenergistics2:item.ItemPaintBall:22, Paint Ball - Lumen Magenta
appliedenergistics2:item.ItemPaintBall:23, Paint Ball - Lumen Light Blue
appliedenergistics2:item.ItemPaintBall:24, Paint Ball - Lumen Yellow
appliedenergistics2:item.ItemPaintBall:25, Paint Ball - Lumen Lime
appliedenergistics2:item.ItemPaintBall:26, Paint Ball - Lumen Pink
appliedenergistics2:item.ItemPaintBall:27, Paint Ball - Lumen Gray
appliedenergistics2:item.ItemPaintBall:28, Paint Ball - Lumen Light Gray
appliedenergistics2:item.ItemPaintBall:29, Paint Ball - Lumen Cyan
appliedenergistics2:item.ItemPaintBall:30, Paint Ball - Lumen Purple
appliedenergistics2:item.ItemPaintBall:31, Paint Ball - Lumen Blue
appliedenergistics2:item.ItemPaintBall:32, Paint Ball - Lumen Brown
appliedenergistics2:item.ItemPaintBall:33, Paint Ball - Lumen Green
appliedenergistics2:item.ItemPaintBall:34, Paint Ball - Lumen Red
appliedenergistics2:item.ItemPaintBall:35, Paint Ball - Lumen Black
appliedenergistics2:item.ItemMultiMaterial:28, Advanced Card
appliedenergistics2:item.ItemMultiMaterial:44, Annihilation Core
appliedenergistics2:item.ItemMultiMaterial:25, Basic Card
appliedenergistics2:item.ItemMultiMaterial:52, Blank Pattern
appliedenergistics2:item.ItemMultiMaterial:23, Calculation Processor
appliedenergistics2:item.ItemMultiMaterial:13, Inscriber Calculation Press
appliedenergistics2:item.ItemMultiMaterial:16, Printed Calculation Circuit
appliedenergistics2:item.ItemMultiMaterial:27, Capacity Card
appliedenergistics2:item.ItemMultiMaterial:53, Crafting Card
appliedenergistics2:item.ItemMultiMaterial:29, Fuzzy Card
appliedenergistics2:item.ItemMultiMaterial:31, Inverter Card
appliedenergistics2:item.ItemMultiMaterial:26, Redstone Card
appliedenergistics2:item.ItemMultiMaterial:30, Acceleration Card
appliedenergistics2:item.ItemMultiMaterial:34, 128³ Spatial Component
appliedenergistics2:item.ItemMultiMaterial:33, 16³ Spatial Component
appliedenergistics2:item.ItemMultiMaterial:37, 16k ME Storage Component
appliedenergistics2:item.ItemMultiMaterial:35, 1k ME Storage Component
appliedenergistics2:item.ItemMultiMaterial:32, 2³ Spatial Component
appliedenergistics2:item.ItemMultiMaterial:36, 4k ME Storage Component
appliedenergistics2:item.ItemMultiMaterial:38, 64k ME Storage Component
appliedenergistics2:item.ItemMultiMaterial:0, Certus Quartz Crystal
appliedenergistics2:item.ItemMultiMaterial:1, Charged Certus Quartz Crystal
appliedenergistics2:item.ItemMultiMaterial:2, Certus Quartz Dust
appliedenergistics2:item.ItemMultiMaterial:39, ME Storage Housing
appliedenergistics2:item.ItemMultiMaterial:46, Ender Dust
appliedenergistics2:item.ItemMultiMaterial:24, Engineering Processor
appliedenergistics2:item.ItemMultiMaterial:14, Inscriber Engineering Press
appliedenergistics2:item.ItemMultiMaterial:17, Printed Engineering Circuit
appliedenergistics2:item.ItemMultiMaterial:4, Flour
appliedenergistics2:item.ItemMultiMaterial:7, Fluix Crystal
appliedenergistics2:item.ItemMultiMaterial:8, Fluix Dust
appliedenergistics2:item.ItemMultiMaterial:9, Fluix Pearl
appliedenergistics2:item.ItemMultiMaterial:43, Formation Core
appliedenergistics2:item.ItemMultiMaterial:22, Logic Processor
appliedenergistics2:item.ItemMultiMaterial:15, Inscriber Logic Press
appliedenergistics2:item.ItemMultiMaterial:18, Printed Logic Circuit
appliedenergistics2:item.ItemMultiMaterial:6, Matter Ball
appliedenergistics2:item.ItemMultiMaterial:21, Inscriber Name Press
appliedenergistics2:item.ItemMultiMaterial:3, Nether Quartz Dust
appliedenergistics2:item.ItemMultiMaterial:10, Pure Certus Quartz Crystal
appliedenergistics2:item.ItemMultiMaterial:12, Pure Fluix Crystal
appliedenergistics2:item.ItemMultiMaterial:11, Pure Nether Quartz Crystal
appliedenergistics2:item.ItemMultiMaterial:48, Quantum Entangled Singularity
appliedenergistics2:item.ItemMultiMaterial:19, Inscriber Silicon Press
appliedenergistics2:item.ItemMultiMaterial:20, Printed Silicon
appliedenergistics2:item.ItemMultiMaterial:47, Singularity
appliedenergistics2:item.ItemMultiMaterial:45, Sky Stone Dust
appliedenergistics2:item.ItemMultiMaterial:41, Wireless Receiver
appliedenergistics2:item.ItemMultiMaterial:42, Wireless Booster
appliedenergistics2:item.ItemMultiPart:300, ME Annihilation Plane
appliedenergistics2:item.ItemMultiPart:120, Cable Anchor
appliedenergistics2:item.ItemMultiPart:20, ME Covered Cable - White
appliedenergistics2:item.ItemMultiPart:21, ME Covered Cable - Orange
appliedenergistics2:item.ItemMultiPart:22, ME Covered Cable - Magenta
appliedenergistics2:item.ItemMultiPart:23, ME Covered Cable - Light Blue
appliedenergistics2:item.ItemMultiPart:24, ME Covered Cable - Yellow
appliedenergistics2:item.ItemMultiPart:25, ME Covered Cable - Lime
appliedenergistics2:item.ItemMultiPart:26, ME Covered Cable - Pink
appliedenergistics2:item.ItemMultiPart:27, ME Covered Cable - Gray
appliedenergistics2:item.ItemMultiPart:28, ME Covered Cable - Light Gray
appliedenergistics2:item.ItemMultiPart:29, ME Covered Cable - Cyan
appliedenergistics2:item.ItemMultiPart:30, ME Covered Cable - Purple
appliedenergistics2:item.ItemMultiPart:31, ME Covered Cable - Blue
appliedenergistics2:item.ItemMultiPart:32, ME Covered Cable - Brown
appliedenergistics2:item.ItemMultiPart:33, ME Covered Cable - Green
appliedenergistics2:item.ItemMultiPart:34, ME Covered Cable - Red
appliedenergistics2:item.ItemMultiPart:35, ME Covered Cable - Black
appliedenergistics2:item.ItemMultiPart:36, ME Covered Cable - Fluix
appliedenergistics2:item.ItemMultiPart:60, ME Dense Cable - White
appliedenergistics2:item.ItemMultiPart:61, ME Dense Cable - Orange
appliedenergistics2:item.ItemMultiPart:62, ME Dense Cable - Magenta
appliedenergistics2:item.ItemMultiPart:63, ME Dense Cable - Light Blue
appliedenergistics2:item.ItemMultiPart:64, ME Dense Cable - Yellow
appliedenergistics2:item.ItemMultiPart:65, ME Dense Cable - Lime
appliedenergistics2:item.ItemMultiPart:66, ME Dense Cable - Pink
appliedenergistics2:item.ItemMultiPart:67, ME Dense Cable - Gray
appliedenergistics2:item.ItemMultiPart:68, ME Dense Cable - Light Gray
appliedenergistics2:item.ItemMultiPart:69, ME Dense Cable - Cyan
appliedenergistics2:item.ItemMultiPart:70, ME Dense Cable - Purple
appliedenergistics2:item.ItemMultiPart:71, ME Dense Cable - Blue
appliedenergistics2:item.ItemMultiPart:72, ME Dense Cable - Brown
appliedenergistics2:item.ItemMultiPart:73, ME Dense Cable - Green
appliedenergistics2:item.ItemMultiPart:74, ME Dense Cable - Red
appliedenergistics2:item.ItemMultiPart:75, ME Dense Cable - Black
appliedenergistics2:item.ItemMultiPart:76, ME Dense Cable - Fluix
appliedenergistics2:item.ItemMultiPart:0, ME Glass Cable - White
appliedenergistics2:item.ItemMultiPart:1, ME Glass Cable - Orange
appliedenergistics2:item.ItemMultiPart:2, ME Glass Cable - Magenta
appliedenergistics2:item.ItemMultiPart:3, ME Glass Cable - Light Blue
appliedenergistics2:item.ItemMultiPart:4, ME Glass Cable - Yellow
appliedenergistics2:item.ItemMultiPart:5, ME Glass Cable - Lime
appliedenergistics2:item.ItemMultiPart:6, ME Glass Cable - Pink
